Block,Reward360,Reward180,Reward90,RewardFlexible
3447008,6198704139649778217833729,4649028104737333663375296,3099352069824889108916864,1549676034912444554458432
3448008,6199922343542235885875869,4649941757656676914406902,3099961171771117942937934,1549980585885558971468967
3449008,6201140313357064487401987,4650855235017798365551490,3100570156678532243700993,1550285078339266121850496
3450008,6202358049164525351995345,4651768536873394013996509,3101179024582262675997672,1550589512291131337998836
3451008,6203575551034858840603912,4652681663276144130452934,3101787775517429420301956,1550893887758714710150978
3452008,6204792819038284323652437,4653594614278713242739328,3102396409519142161826218,1551198204759571080913109
3453008,6206009853245000232114281,4654507389933750174085711,3103004926622500116057140,1551502463311250058028570
3454008,6207226653725184013735562,4655419990293888010301671,3103613326862592006867781,1551806663431296003433890
3455008,6208443220548992191402959,4656332415411744143552219,3104221610274496095701479,1552110805137248047850739
3456008,6209659553786560319367863,4657244665339920239525897,3104829776893280159683931,1552414888446640079841965
3457008,6210875653508003056206130,4658156740131002292154597,3105437826754001528103065,1552718913377000764051532
3458008,6212091519783414069970398,4659068639837560552477798,3106045759891707034985199,1553022879945853517492599
3459008,6213307152682866140333748,4659980364512149605250311,3106653576341433070166874,1553326788170716535083437
3460008,6214522552276411143997755,4660891914207308357998316,3107261276138205571998877,1553630638069102785999438
3461008,6215737718634079989028700,4661803288975559991771525,3107868859317039994514350,1553934429658519997257175
3462008,6216952651825882746185145,4662714488869412059638858,3108476325912941373092572,1554238162956470686546286
3463008,6218167351921808546774259,4663625513941356410080694,3109083675960904273387129,1554541837980452136693564
3464008,6219381818991825626427684,4664536364243869219820763,3109690909495912813213842,1554845454747956406606921
3465008,6220596053105881376173362,4665447039829411032130021,3110298026552940688086681,1555149013276470344043340
3466008,6221810054333902247587846,4666357540750426685690884,3110905027166951123793923,1555452513583475561896961
3467008,6223023822745793862235944,4667267867059345396676958,3111511911372896931117972,1555755955686448465558986
3468008,6224237358411440967894860,4668178018808580725921145,3112118679205720483947430,1556059339602860241973715
3469008,6225450661400707438554196,4669087996050530578915647,3112725330700353719277098,1556362665350176859638549
3470008,6226663731783436310895830,4669997798837577233171872,3113331865891718155447915,1556665932945859077723957
3471008,6227876569629449762405990,4670907427222087321804492,3113938284814724881202995,1556969142407362440601497
3472008,6229089175008549125967206,4671816881256411844475405,3114544587504274562983603,1557272293752137281491801
3473008,6230301547990514933634166,4672726160992886200225624,3115150773995257466817083,1557575386997628733408541
3474008,6231513688645106836377976,4673635266483830127283482,3115756844322553418188988,1557878422161276709094494
3475008,6232725597042063706229832,4674544197781547779672374,3116362798521031853114916,1558181399260515926557458
3476008,6233937273251103570617229,4675452954938327677962921,3116968636625551785308614,1558484318312775892654307
3477008,6235148717341923685323724,4676361538006442763992793,3117574358670961842661862,1558787179335480921330931
3478008,6236359929384200461529178,4677269947038150346146884,3118179964692100230764589,1559089982346050115382294
3479008,6237570909447589538769512,4678178182085692154077134,3118785454723794769384756,1559392727361897384692378
3480008,6238781657601725770344758,4679086243201294327758568,3119390828800862885172379,1559695414400431442586189
3481008,6239992173916223208727104,4679994130437167406545328,3119996086958111604363552,1559998043479055802181776
3482008,6241202458460675142040780,4680901843845506356530585,3120601229230337571020390,1560300614615168785510195
3483008,6242412511304654079470098,4681809383478490559602573,3121206255652327039735049,1560603127826163519867524
3484008,6243622332517711787739341,4682716749388283840804505,3121811166258855893869670,1560905583129427946934835
3485008,6244831922169379247336898,4683623941627034435502673,3122415961084689623668449,1561207980542344811834224
3486008,6246041280329166703587103,4684530960246875027690327,3123020640164583351793551,1561510320082291675896775
3487008,6247250407066563673946210,4685437805299922755459657,3123625203533281836973105,1561812601766640918486552
3488008,6248459302451038882338603,4686344476838279161753952,3124229651225519441169301,1562114825612759720584650
3489008,6249667966552040390484374,4687250974914030292863281,3124833983276020195242187,1562416991638010097621093
3490008,6250876399438995488459675,4688157299579246616344756,3125438199719497744229837,1562719099859748872114918
3491008,6252084601181310753064529,4689063450885983064798397,3126042300590655376532264,1563021150295327688266132
3492008,6253292571848372062414783,4689969428886279046811087,3126646285924186031207391,1563323142962093015603695
3493008,6254500311509544588646131,4690875233632158441484598,3127250155754772294323065,1563625077877386147161532
3494008,6255707820234172790618137,4691780865175629592963603,3127853910117086395309068,1563926955058543197654534
3495008,6256915098091580443098142,4692686323568685332323606,3128457549045790221549071,1564228774522895110774535
3496008,6258122145151070622169309,4693591608863302966626982,3129061072575535311084654,1564530536287767655542327
3497008,6259328961481925741710505,4694496721111444306282879,3129664480740962870855252,1564832240370481435427626
3498008,6260535547153407531508373,4695401660365055648631279,3130267773576703765754186,1565133886788351882877093
3499008,6261741902234757044553306,4696306426676067783414980,3130870951117378522276653,1565435475558689261138326
3500008,6262948026795194708111284,4697211020096396031083463,3131474013397597354055642,1565737006698798677027821
3501008,6264153920903920236172154,4698115440677940177129115,3132076960451960118086077,1566038480225980059043038
3502008,6265359584630112738889279,4699019688472584554166959,3132679792315056369444639,1566339896157528184722319
3503008,6266565018042930671507699,4699923763532198003630774,3133282509021465335753849,1566641254510732667876924
3504008,6267770221211511856252065,4700827665908633892189049,3133885110605755928126032,1566942555302877964063016
3505008,6268975194204973467734682,4701731395653730100801011,3134487597102486733867341,1567243798551243366933670
3506008,6270179937092412098619295,4702634952819309073964471,3135089968546206049309647,1567544984273103024654823
3507008,6271384449942903679365354,4703538337457177759524016,3135692224971451839682677,1567846112485725919841338
3508008,6272588732825503543891798,4704441549619127657918849,3136294366412751771945899,1568147183206375885972949
3509008,6273792785809246451464982,4705344589356934838598736,3136896392904623225732491,1568448196452311612866245
3510008,6274996608963146506442939,4706247456722359879832204,3137498304481573253221469,1568749152240786626610734
3511008,6276200202356197275011003,4707150151767147956258252,3138100101178098637505501,1569050050589049318752750
3512008,6277403566057371704926065,4708052674543028778694549,3138701783028685852463032,1569350891514342926231516
3513008,6278606700135622213068291,4708955025101716659801218,3139303350067811106534145,1569651675033905553267072
3514008,6279809604659880554113551,4709857203494910415585163,3139904802329940277056775,1569952401164970138528387
3515008,6281012279699058017524772,4710759209774293513143579,3140506139849529008762386,1570253069924764504381193
3516008,6282214725322045267040465,4711661043991533950280348,3141107362661022633520232,1570553681330511316760116
3517008,6283416941597712442818392,4712562706198284332113794,3141708470798856221409196,1570854235399428110704598
3518008,6284618928594909117659706,4713464196446181838244780,3142309464297454558829853,1571154732148727279414926
3519008,6285820686382464355376764,4714365514786848266532573,3142910343191232177688382,1571455171595616088844191
3520008,6287022215029186637833362,4715266661271889978375021,3143511107514593318916681,1571755553757296659458340
3521008,6288223514603863974384377,4716167635952897980788283,3144111757301931987192188,1572055878650965993596094
3522008,6289424585175263799732106,4717068438881447849799080,3144712292587631899866053,1572356146293815949933026
3523008,6290625426812133083365902,4717969070109099812524427,3145312713406066541682951,1572656356703033270841475
3524008,6291826039583198249306440,4718869529687398686979830,3145913019791599124653220,1572956509895799562326610
3525008,6293026423557165234473523,4719769817667873925855142,3146513211778582617236761,1573256605889291308618380
3526008,6294226578802719474094135,4720669934102039605570601,3147113289401359737047067,1573556644700679868523533
3527008,6295426505388525930886339,4721569879041394448164754,3147713252694262965443169,1573856626347131482721584
3528008,6296626203383229051283426,4722469652537421788462569,3148313101691614525641713,1574156550845807262820856
3529008,6297825672855452831097695,4723369254641589623323271,3148912836427726415548847,1574456418213863207774423
3530008,6299024913873800793632531,4724268685405350595224398,3149512456936900396816265,1574756228468450198408132
3531008,6300223926506855982386420,4725167944880141986789815,3150111963253427991193210,1575055981626713995596605
